Date,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility
2021-04-07,908.15478515625,928.128465159544,903.8245518752842,906.8625335398098,24266353,935.7676361083984,923.806796875,0.9348297356540192,1.5956041892885928
2021-04-08,909.2883911132812,916.8380096725808,903.6885139889864,911.85028647344,15369188,931.5563934326171,923.4055102539063,0.12482519230863076,1.5843385479255643
2021-04-09,898.7234497070312,909.7418004729616,897.7938848658578,906.1597285641936,14037885,926.8180389404297,923.7777770996094,-1.161891156810535,1.5890712377747027
2021-04-12,866.5750732421875,889.3599935534187,861.632686520503,888.2717533622153,20901482,920.6785766601563,923.9242346191406,-3.577115571572498,1.7322797184811383
2021-04-13,875.9385375976562,879.9287521472845,869.6131669055775,872.4017415275625,19411189,916.0127685546875,924.4252770996094,1.0805139271357511,1.7409849145030072
2021-04-15,881.6063842773438,889.1786704861084,867.4139846330557,873.4446120904353,19723716,912.2810302734375,925.3534509277343,0.6470598605276656,1.7465665234497187
2021-04-16,876.0745849609375,884.1456861292494,873.5126894782757,878.1150581636493,15656948,908.4608734130859,925.687177734375,-0.6274681552970729,1.7473676201993342
2021-04-19,862.2902221679688,868.9556716698464,856.985088064207,863.3331266419872,18478808,904.9773834228515,925.468623046875,-1.5734234310179618,1.7213634439175483
2021-04-20,862.0408325195312,870.1345408290238,857.1891171314771,866.2803940149797,17203668,902.5299835205078,925.2010961914062,-0.02892177622175751,1.664637403221805
2021-04-22,864.42138671875,868.0715224771913,850.9544798546892,858.0053442180699,14490954,898.5488586425781,925.0387683105469,0.27615329917272113,1.399949159604219
2021-04-23,863.4918823242188,870.0892682363567,859.4109960022909,864.2400438171045,11828857,894.9656219482422,924.8628381347656,-0.1075290834785525,1.3963356700593093
2021-04-26,878.6817626953125,889.6321696188024,866.7338471259807,870.5880540621903,20846778,891.5728210449219,924.7395056152344,1.7591225444074654,1.4338973675257802
2021-04-27,901.7161254882812,905.5929405224553,878.8631979839778,879.6566953316482,19992524,890.2431365966797,925.0342358398437,2.621468177774844,1.5300777884999075
2021-04-28,905.63818359375,910.4898988549594,897.8618863960234,905.8875907227454,17122437,890.3757629394531,925.2428125,0.43495485936273504,1.406313056475006
2021-04-29,917.767578125,927.0402589004968,910.1726236848529,917.2460958998796,17412606,891.0423095703125,924.9557922363281,1.3393201336894034,1.4367046225236064
2021-04-30,904.3687133789062,923.18609083077,901.2173918419056,910.7167522740972,19828769,890.2533447265625,924.5286608886719,-1.459940955145489,1.4207474101488269
2021-05-03,888.2944946289062,897.3404357451366,881.0622873144365,891.4458158814281,23640186,889.2546630859375,923.8616638183594,-1.777396598555847,1.446550243432975
2021-05-04,869.0462646484375,892.2619961748394,866.507097421783,884.1908961551087,21849830,886.8684783935547,922.5657556152344,-2.166874848020972,1.4950408424110069
2021-05-05,870.6334228515625,878.976538945821,865.1695531457119,872.1070779189138,12393609,885.2247894287109,921.0862109375,0.1826321874551784,1.4709580882528097
2021-05-06,875.5757446289062,877.3894784194164,864.5119984908221,871.4268548191382,14624666,884.016390991211,919.8465295410156,0.5676696583915009,1.4788873224332704
2021-05-07,875.9158935546875,886.7529013481309,873.308662266205,878.6364644741296,12288548,882.4044464111328,918.4993859863281,0.038848600805563294,1.4585038922375866
2021-05-10,873.3992309570312,882.7399146478764,871.0187391792962,879.2031788665513,13941237,880.6099884033204,917.7566650390625,-0.2873178368122731,1.4570239590067193
2021-05-11,876.5505981445312,878.9990936540107,866.05361064843,868.3208227406878,13478264,879.5013458251954,916.9377673339844,0.36081634558424724,1.4433407518503674
2021-05-12,867.4819946289062,876.4372641804301,864.6934200952072,875.1676804843173,13177961,879.5466918945312,915.5969689941406,-1.034578441315459,1.2164858739023954
2021-05-14,878.432373046875,880.5634577549068,864.2399737584975,874.2380874670803,13291616,879.6713836669921,913.7193090820313,1.262317660282175,1.22553417960185
2021-05-17,888.8839721679688,890.2895633789483,875.3036666921718,878.4323799585411,11873078,880.0352630615234,912.581650390625,1.1898012233818367,1.2459574266143054
2021-05-18,901.398681640625,908.0414631541172,894.3931533556103,898.2473602910601,12064918,881.3014678955078,911.5500939941406,1.4079126032763511,1.2707186056457362
2021-05-19,905.52490234375,914.3214965481936,894.1664727852633,897.7938805270868,16317002,883.4632019042969,910.5620678710937,0.4577575702257475,1.2051863525762125
2021-05-20,900.2424926757812,911.8049942540358,898.247415294268,905.9103738478552,11422532,885.3732849121094,908.5968981933594,-0.5833533295767412,1.218288863279575
2021-05-21,908.018798828125,911.2154560407944,900.5145161905418,903.235087003718,10785605,887.5531555175781,907.0253063964843,0.8638012775013859,1.2266681812567963
2021-05-24,900.355712890625,911.3061190300916,898.700714595752,910.4898938764024,8551760,889.3963470458984,905.2746081542969,-0.8439347233107797,1.2489247201289497
2021-05-25,890.1536254882812,905.50227013301,888.7253062731775,905.230195052024,14780102,889.9699401855469,903.2074157714844,-1.1331174175137515,1.2281961881934136
2021-05-26,893.2822875976562,897.5672452840586,891.1285347593667,895.5267721091835,7480204,889.5482482910156,901.2032507324219,0.35147439945086845,1.0756076489455408
2021-05-27,896.0255126953125,903.688470513556,889.7454781714291,893.395613685115,26819294,889.0676147460938,899.336474609375,0.30709498394216883,1.0730038119466114
2021-05-28,949.8478393554688,954.472815743996,902.3282518740784,902.3282518740784,56469931,890.6716278076171,898.9483374023438,6.006785063324216,1.7094249766278937
2021-05-31,979.547607421875,993.7853440323876,945.4269209884944,953.1125474236036,59124142,894.4305725097656,899.4144665527343,3.1267921909007512,1.7831399972181468
2021-06-01,983.447021484375,998.4555855632798,973.290112651038,982.1320420491826,28013832,899.188198852539,900.0338525390625,0.3980831593028089,1.7071035597115334
2021-06-02,998.1155395507812,1001.8563467317178,978.0511883191928,978.0511883191928,24630162,905.6416625976562,901.356962890625,1.49154125702331,1.596025991976632
2021-06-03,1001.9243774414062,1020.220331233519,995.7804103170116,1007.0707759680464,23974257,912.2062103271485,903.175673828125,0.3816029046436187,1.5932059886225598
2021-06-04,993.2412109375,1005.007723278059,990.4072405064372,1004.2595618006808,14468646,918.0894836425781,904.1596203613282,-0.8666488908155245,1.6320659682148868
2021-06-07,1009.9727783203124,1016.5928919877746,990.7473191357552,998.4556731308024,16336573,924.7923278808594,905.6559436035157,1.6845422037029545,1.641367713384596
2021-06-08,1004.1688842773438,1009.8594330639162,996.7099374722952,1009.6100858849402,9674735,931.330810546875,906.8085656738281,-0.5746584628370965,1.6519375660001971
2021-06-09,986.2129516601562,1007.0707400246994,978.4819302316135,1006.1639031267836,11409161,936.8139282226563,907.9666284179688,-1.78813871833019,1.7433865304811855
2021-06-10,989.8404541015624,1011.1517216348074,987.3692305170946,994.5561020859404,14155653,942.931851196289,909.7037243652344,0.3678214157804005,1.7016636335947877
2021-06-11,1007.0098266601562,1013.7668141971928,991.9716855769274,993.2457554895082,13762778,949.3607238769531,911.7551879882812,1.7345595936647973,1.7134720695094006
2021-06-14,1021.4566040039062,1027.5310032039945,998.7742213753507,1007.8517599235836,20332436,955.98935546875,913.7813598632813,1.4346212878243891,1.7180314165730357
2021-06-15,1023.777099609375,1035.1068867541692,1019.363468899092,1028.7822714120728,15174215,962.1082763671875,916.0915393066406,0.2271751532441968,1.7131109765242836
2021-06-16,1006.3045654296876,1022.434740881434,1003.6882448935254,1021.456501659872,10797349,967.1472595214843,917.8822314453125,-1.7066736681601968,1.7925640419379814
2021-06-17,1008.1473999023438,1016.9519142263862,991.8807422543712,1001.0264608448158,15745975,972.5425048828125,919.9750354003907,0.18312889913891794,1.7753043775918633
2021-06-18,1012.697509765625,1016.9519117351164,993.9055193524756,1012.6292689125116,29369026,977.7764404296875,922.234111328125,0.4513337894559877,1.7742574967126628
2021-06-21,1017.9755859375,1022.6394327555988,1001.0947014517697,1002.6189877915084,12186448,983.6574340820313,924.43052734375,0.5211898045544228,1.7433262447067952
2021-06-22,1012.7429809570312,1028.7822288722175,1009.830889872548,1025.597054027167,12871913,989.7869018554687,926.499619140625,-0.5140206752257015,1.7156504070238288
2021-06-23,1003.4608154296876,1024.0500559302593,1001.799987098414,1023.777092514532,16653951,995.2958282470703,928.5943664550781,-0.9165371374454834,1.7507560941346507
2021-06-24,979.8684692382812,1007.6696977965144,973.7258293406423,1004.1433786288184,91461975,999.4879760742188,930.860234375,-2.3510979032403956,1.8707482079080675
2021-06-25,957.5499877929688,979.868355835384,946.9254774381874,979.868355835384,55355022,999.8730834960937,932.4924633789062,-2.277701767734419,1.448530105730511
2021-06-28,949.1550903320312,967.5830690553375,946.880034202098,965.535542609245,20277042,998.3534576416016,933.8434375,-0.8767059232371421,1.2661597948241265
2021-06-29,949.97412109375,959.6203929887992,948.2906059997632,950.7476377872767,27144063,996.6798126220704,935.3214282226562,0.0862905093236277,1.2609673758331623
2021-06-30,960.3711547851562,965.8312654969786,951.4529057551116,953.8189497184268,19762858,994.792593383789,937.283046875,1.0944544130776501,1.2363915175074474
2021-07-01,954.592529296875,966.0587979305756,953.2502184775108,963.715500911565,12534407,992.4260009765625,939.1340808105468,-0.6017075231267155,1.2322068316999937
2021-07-02,968.7432861328124,970.4951021153942,952.3173409366495,954.1601447164786,14086620,991.2011047363281,941.2205187988282,1.4823871339492367,1.279807601869702
2021-07-05,978.3668212890624,979.8911076185376,969.8580780772136,972.1103871470752,11702287,989.6208068847657,943.518017578125,0.9934040621501383,1.2372256712073915
2021-07-06,966.8095092773438,977.7752841489312,964.7164890232146,975.9780344174736,10070124,987.7528381347656,945.2805725097656,-1.1812861761288151,1.2554463112818957
2021-07-07,960.0980834960938,968.15182763501,954.6152261057076,968.15182763501,10454892,986.4470947265625,946.4482116699219,-0.6941828474842482,1.2045812325494112
2021-07-08,952.1581420898438,963.2377120648708,946.880007204719,963.2377120648708,11185460,984.5629791259765,947.3786108398438,-0.8269927357148266,1.2083621289005257
2021-07-09,942.4209594726562,951.7487141684176,940.1004093189324,950.0651388442452,9037675,981.3335357666016,947.8716784667969,-1.0226434230574233,1.1325075485025005
2021-07-12,948.2905883789062,956.2077909534228,943.9224517127792,946.3112426024384,8585292,977.6752349853516,948.7501159667969,0.6228245294474855,1.07943472580148
2021-07-13,955.3887329101562,956.9130192420056,950.087790995972,955.525214607773,6717133,974.2558166503907,950.0920007324219,0.7485199809252885,1.1005849239014713
2021-07-14,949.1550903320312,958.6420731903104,946.9937689554592,955.6844881859736,8532544,971.3983428955078,951.6941772460938,-0.6524718539580254,1.0559918476631778
2021-07-15,947.4943237304688,953.2502049164672,945.7425076403308,953.2502049164672,9448356,968.365689086914,953.2313952636719,-0.17497315438529393,1.0506305614071665
2021-07-16,961.1674194335938,962.2367066615388,949.8831264283724,949.951367281346,8828185,965.7891845703125,954.9432287597656,1.4430794317892515,1.109912986045304
2021-07-19,955.0474853515624,966.4455126172754,951.9989126340372,955.525231478772,8354449,962.6427795410157,956.5258605957031,-0.6367188440113525,1.097428637852829
2021-07-20,952.7041625976562,959.1653798198788,948.245098287798,955.2977362314512,6741464,959.6408386230469,958.1119592285156,-0.2453619102555482,1.0964798722398315
2021-07-22,964.9440307617188,966.4000763573124,954.6835309155986,964.1705140611996,7972397,957.7149993896485,959.8798278808594,1.2847501506332293,1.1408527936201742
2021-07-23,958.1187744140624,971.200376447822,956.4579462312084,971.200376447822,9937030,956.6275146484375,961.6925634765626,-0.7073214746215473,1.0308212072746634
2021-07-26,944.9917602539062,965.0805075916204,942.3754396207584,959.1653976108204,12389668,955.9996032714844,963.0237512207032,-1.3700821349820647,0.9467871009405664
2021-07-27,935.0496826171876,948.1085383406383,929.1345728588084,944.9689777697636,10824523,955.2943328857422,963.9470654296875,-1.0520808810065563,0.9555042579546345
2021-07-28,927.0187377929688,936.414732655119,917.4179602018662,936.414732655119,12897848,954.1465637207032,964.4594665527344,-0.8588789423189191,0.9705955720217964
2021-07-29,934.25341796875,943.8769425785124,929.7715466212894,934.5946824013536,13765738,952.8406768798828,965.0340368652344,0.7804243734064631,0.9523211970567276
2021-07-30,926.0859985351562,940.9421040230186,924.1748936428288,936.4147387774316,11350608,951.4153503417969,965.5509069824219,-0.8742188443207732,0.9612806514938069
2021-08-02,943.012451171875,946.1520117827724,928.7478263645152,934.7312372274596,10925104,950.12880859375,966.2507800292968,1.8277409078090168,0.9946157169681368
2021-08-03,949.9513549804688,951.430147484226,939.2358562430207,950.9751482931742,11817299,948.7080352783203,967.2426928710937,0.7358231378568503,0.9808786238154027
2021-08-04,957.2315673828124,961.8954143261994,949.6100753022612,952.9771655453944,13169800,948.2291381835937,968.5842517089844,0.7663773901868121,0.9689504708134581
2021-08-05,971.109375,980.4598152724984,957.4589790719468,962.0318379378848,21252078,948.7797027587891,970.1407934570312,1.4497858292671362,1.0110682440434415
2021-08-06,950.5429077148438,976.8880893431024,945.8562535112904,969.1528622918456,16620987,948.698941040039,971.2311413574218,-2.117832225145211,1.1074070192426981
2021-08-09,945.128173828125,950.8841149123824,940.2822912594686,946.8799898333924,7494143,948.8343017578125,971.136748046875,-0.5696464454967187,1.0899421901013573
2021-08-10,950.0877685546876,961.4403616289128,943.5811181110124,947.3349664779624,11919198,948.9241607666015,970.5475512695313,0.5247536645187845,1.0873047549321864
2021-08-11,963.3969116210938,964.6254274166216,947.972012709084,954.1373988131746,9184963,949.3245697021484,970.1465490722657,1.40083300794962,1.1197626182912632
2021-08-12,960.3029174804688,967.4466034758628,957.800331624984,966.8550623942888,8137612,949.8819610595704,969.3902966308593,-0.3211546667114318,1.1112776742092267
2021-08-13,976.2965087890624,978.2303606065248,959.5975996548036,963.3969420853272,12780901,951.3220703125,968.8777392578126,1.6654735727092973,1.1653121426360393
2021-08-16,988.9686279296876,1002.3914951366928,968.3338340297282,977.980105672493,21935444,952.7121307373047,968.7922875976562,1.2979785369040098,1.1573032984879321
2021-08-17,984.7598266601562,994.2923038234344,977.297622981309,986.8529072733436,12658169,954.1977478027344,968.2880285644532,-0.4255748009258986,1.1507024622710975
2021-08-18,988.5818481445312,995.0202580244994,979.4588769168306,989.196136150576,10075860,955.9916320800781,967.9762878417969,0.38811712063209214,1.1476837436332432
2021-08-20,977.4796142578124,988.2861007519195,972.3607078932538,975.09076320503,9426282,956.6184112548829,967.80162109375,-1.1230465041975668,1.1532152848784722
2021-08-23,983.8952026367188,989.1960842036104,970.2220598111206,989.1960842036104,9854395,957.9072326660156,967.6827160644531,0.6563398648244512,1.1450674335669297
2021-08-24,993.6097412109376,997.3863365967812,980.823849400721,985.1237449789752,11864472,960.3381317138671,967.4147143554687,0.9873550097800221,1.1020708761746767
2021-08-25,1002.2095336914062,1010.1267969703356,991.9717803975888,994.383378575713,13380559,963.6961242675782,967.0297729492188,0.8655100814518812,1.0649846182327853
2021-08-26,1014.8815307617188,1021.4564824929126,1003.3014677332652,1004.666525440298,18589616,968.0892639160156,966.8518615722656,1.2644059594641988,1.043452294945303
2021-08-27,1013.4937744140624,1020.4782919319844,1008.3294342208058,1017.8619111430866,10480636,972.0512817382812,966.9956457519531,-0.13674072348275335,1.048722130432944
2021-08-30,1032.9910888671875,1035.539228921763,1017.7709708130756,1023.7771290070832,14027062,977.3965362548828,967.49251953125,1.9237724932644307,1.0545632550915176
2021-08-31,1027.4854736328125,1039.1337183154053,1020.2507393885752,1036.016904489164,26485463,981.6201873779297,967.7882788085938,-0.532977998911166,1.0363338135810705
2021-09-01,1031.5577392578125,1043.2970916409213,1029.6922485674477,1034.242360892605,11145486,985.7005065917969,968.059921875,0.3963331579377005,1.0339243172828485
2021-09-02,1043.9796142578125,1050.0767599227504,1026.052128476792,1026.052128476792,9956770,990.0379089355469,968.6846545410157,1.2041861087618067,1.0462495833570449
2021-09-03,1086.7962646484375,1089.753849755498,1047.6652497127798,1051.0777738490865,30664428,995.8222534179688,970.3513635253906,4.101291807413721,1.3145452725400102
2021-09-06,1103.67724609375,1128.4299004209945,1097.4889922462603,1097.944051619568,33641710,1003.478970336914,972.8275390625,1.5532793030691217,1.1671596757956995
2021-09-07,1110.638916015625,1118.4195769224002,1097.4890117544835,1105.6792381399396,17349882,1011.754507446289,975.8893176269531,0.6307704491067989,1.125522281734626
2021-09-08,1106.2933349609375,1116.599387104017,1095.0545376191697,1115.689388852755,14301651,1019.5647857666015,979.0320825195313,-0.3912685745135924,1.1562190835364077
2021-09-09,1103.67724609375,1109.2510915570197,1099.35460328716,1104.7237261918483,8963249,1026.5788024902345,982.1061450195313,-0.2364733461292956,1.1671334215755915
2021-09-13,1079.0838623046875,1107.0443192185294,1077.4913349676583,1107.0443192185294,16311160,1032.5178497314453,984.4803991699218,-2.2283130214114655,1.3216393115089882
2021-09-14,1077.67333984375,1089.2988378614205,1076.5584984650136,1080.6536720322044,8908356,1037.5866912841798,986.9420153808594,-0.1307148137610903,1.3058613415960596
2021-09-15,1082.1551513671875,1090.09504087413,1077.6960268089388,1077.6960268089388,9071075,1042.2460174560547,989.2102526855468,0.41587848170090425,1.29243284307729
2021-09-16,1104.860107421875,1108.750437452325,1077.013388880378,1083.6338341939222,13448882,1048.2510314941405,991.7401184082031,2.098123917444017,1.3243177933762764
2021-09-17,1087.72900390625,1117.441336518829,1080.9265822690463,1112.9594649804742,34882133,1053.2083892822266,994.1585083007812,-1.5505224055558875,1.4078247805875301
2021-09-20,1089.4580078125,1100.3782281549334,1078.3784384748346,1079.3339306750968,11779819,1058.807308959961,996.7457067871094,0.15895539238548473,1.3589303660005143
2021-09-21,1094.16748046875,1099.5820973964808,1084.7486779581968,1094.3039621775245,9915736,1064.3209228515625,999.5858935546875,0.4322766570605152,1.3589524922609297
2021-09-22,1105.90673828125,1111.1392587944545,1091.2325487612284,1095.6689260415033,10995912,1069.935772705078,1002.8556091308594,1.0728940516008478,1.3605640166633917
2021-09-23,1132.9344482421875,1136.1649964932392,1112.731907489886,1113.596411926489,15748397,1076.4720184326172,1006.548486328125,2.4439411593551563,1.4243844339436316
2021-09-24,1129.6583251953125,1140.009872555042,1124.7897556991463,1139.1453680882423,15192163,1082.2108581542968,1010.0338781738282,-0.28917145665030564,1.429998986524019
2021-09-27,1148.655029296875,1151.134928281977,1126.2912870102596,1131.6149158288963,15373834,1088.9689208984375,1014.023876953125,1.6816327271591769,1.442009296108363
2021-09-28,1159.3934326171875,1167.0603586138618,1143.354184437372,1153.0004562253168,18035258,1095.2890380859376,1018.2618591308594,0.9348675665387329,1.4122368292256156
2021-09-29,1150.2022705078125,1169.380959813766,1146.6531442405346,1169.380959813766,9719875,1101.4248779296875,1022.0425561523438,-0.7927560956272672,1.4242356300968853
2021-09-30,1146.2890625,1153.2735802131847,1137.6893908621353,1148.905443362043,13590654,1107.161444091797,1025.8673876953126,-0.34021911694582796,1.4385566235099747
2021-10-01,1148.3138427734375,1155.6395643825465,1135.2550471541776,1138.417354693103,8958928,1112.378155517578,1029.7795812988281,0.17663784290338214,1.4318617556680804
2021-10-04,1163.0789794921875,1171.587662580675,1154.38820045178,1161.645680951927,10918552,1116.1922912597656,1033.7422802734375,1.2858102174479358,1.1727900155533677
2021-10-05,1187.2174072265625,1188.4914771861918,1159.0748554855732,1162.6012346483487,13533634,1120.3692993164063,1038.3242529296874,2.0753902495008525,1.2064003748781087
2021-10-06,1164.762451171875,1192.108616460151,1160.7811333493105,1192.108616460151,10258881,1123.0754760742188,1042.7196667480468,-1.8913937681510395,1.3057063250511305
2021-10-07,1170.472900390625,1182.4624681330135,1168.334326130549,1180.7560859021985,6336665,1126.2844543457031,1047.4281311035156,0.49026728265533226,1.2979076201702944
2021-10-08,1215.450927734375,1221.4343385648035,1174.613532001241,1176.3197940015025,15772493,1131.8731384277344,1053.1967749023438,3.8427226575463047,1.5133874653596753
2021-10-11,1206.9874267578125,1237.632498829578,1203.665891085462,1229.1693106657974,14768666,1138.2683166503907,1058.651455078125,-0.6963260123005188,1.4030805037561291
2021-10-12,1213.8809814453125,1220.7972576970285,1201.800425485858,1203.5068077762007,6682011,1145.0786987304687,1064.4073547363282,0.5711372409253235,1.3933516827099164
2021-10-13,1226.2344970703125,1237.4050535570852,1214.5633873865163,1218.9770173074653,9959762,1152.282666015625,1070.071795654297,1.0176875504129823,1.395526164500942
2021-10-14,1228.7144775390625,1236.47251177523,1222.7083196035724,1228.69173058792,8623469,1158.4753845214843,1075.6470581054687,0.20224357369451607,1.3547841774738498
2021-10-18,1231.9906005859375,1249.0079672854492,1211.3784935963072,1214.24509076485,13594479,1165.6884643554688,1081.1422387695313,0.266630133099488,1.265076862432982
2021-10-19,1243.024658203125,1251.8974138396732,1232.172677010528,1239.3617971163028,8833409,1173.366796875,1086.5805444335938,0.8956283929390185,1.261292705197386
2021-10-20,1228.7144775390625,1247.9842743668398,1224.6649184645307,1247.9842743668398,12710570,1180.0941467285156,1092.143975830078,-1.151238679749833,1.3250256332081498
2021-10-21,1193.26904296875,1241.2728114223185,1184.487275783306,1240.999848015025,20831669,1184.4622619628906,1097.1067932128906,-2.8847576241882167,1.5289201331973459
2021-10-22,1195.49853515625,1212.5615152599455,1188.2638017444342,1192.13138489237,11027475,1187.5904663085937,1102.0150085449218,0.186839020138585,1.4507884592790772
2021-10-25,1183.850341796875,1219.4323525860243,1169.3809932455636,1219.4323525860243,17198417,1190.300067138672,1106.4240771484374,-0.9743377358344185,1.4728352848744324
2021-10-26,1210.8096923828125,1214.3815653473446,1184.464511564794,1190.8119938799573,9750178,1193.4078002929687,1111.4342126464844,2.2772600246934838,1.5089953245628838
2021-10-27,1195.49853515625,1217.9761316670556,1192.1086379430944,1206.6918395131022,9896298,1195.2130554199218,1115.8182531738282,-1.2645387068574654,1.5382049790871262
2021-10-28,1182.3941650390625,1200.2989032113676,1178.7086777178667,1192.131424255356,9886181,1196.8226501464844,1119.6867639160157,-1.0961427163501125,1.5495971760573948
2021-10-29,1154.0242919921875,1181.2794715076984,1138.303621720808,1181.2794715076984,14233025,1197.2094116210938,1123.0720532226562,-2.3993583430731658,1.649058485750953
2021-11-01,1154.7296142578125,1163.0108284889366,1134.845529109983,1154.0243384080532,15481114,1197.5302001953125,1126.395008544922,0.06111849382368639,1.6487809908592477
2021-11-02,1137.89404296875,1159.3706543132414,1135.3687704240997,1158.005596587504,10569130,1196.2709533691407,1129.6032971191407,-1.4579665301026612,1.6538719908171502
2021-11-03,1130.06787109375,1146.6302984409235,1119.7845647630193,1140.2828162204378,11989430,1193.4134765625,1132.5267504882813,-0.6877768561457276,1.5764975169293982
2021-11-04,1137.0068359375,1139.7596984467234,1132.9800238081948,1134.3222142818038,1705656,1192.0256958007812,1135.3946923828125,0.6140308048076859,1.53696506911317
2021-11-08,1138.4173583984375,1146.63033145871,1117.6915164906068,1146.3572476973711,20337183,1190.422918701172,1138.118848876953,0.12405575906448973,1.5316177744841326
2021-11-09,1147.4039306640625,1150.679973201881,1131.6377653308823,1139.8052450774455,15682497,1187.0205688476562,1140.769296875,0.7893917111618576,1.2393152769590299
2021-11-10,1160.235107421875,1163.920714976533,1139.1908094185892,1145.1287260147478,10253470,1184.6829528808594,1143.7041235351562,1.118278961305852,1.273216543580033
2021-11-11,1162.35107421875,1169.6084350981216,1153.7057882040397,1155.7533749476677,10722478,1182.1064575195312,1146.2913232421874,0.18237396742604162,1.2639249807081785
2021-11-12,1179.8917236328125,1182.4626105860948,1163.465776749054,1166.1503984605802,8712341,1179.7893188476562,1149.3394482421875,1.509066391653846,1.2934565348384757
2021-11-15,1172.9300537109375,1184.03237124433,1169.3809275416072,1183.0312646799675,4803269,1177.00009765625,1152.16689453125,-0.5900261678622898,1.2931220083588058
2021-11-16,1145.6748046875,1171.6559135252794,1135.255016670807,1170.3136027722971,11337581,1172.684307861328,1154.2007983398437,-2.3236892035639167,1.368888032272017
2021-11-17,1121.149658203125,1137.0523041547756,1119.7846004549367,1137.0523041547756,10202029,1166.590557861328,1154.8878662109375,-2.140672587372172,1.3912394924276603
2021-11-18,1125.38134765625,1132.5250946894785,1114.8023291834122,1119.3296951135449,8505625,1161.4239013671875,1155.3219482421875,0.37744197861213635,1.3958749769159469
2021-11-22,1075.5345458984375,1114.3243503421943,1069.7331113718908,1108.4546749722033,24124307,1155.537176513672,1154.6198608398438,-4.429325389266925,1.5706776367507227
2021-11-23,1085.59033203125,1092.5975959560926,1050.6227346718351,1061.5657022414562,25326999,1150.041766357422,1154.20580078125,0.9349570565780896,1.5967430892822452
2021-11-24,1069.915283203125,1096.5334264323562,1066.3434103717225,1082.9285842980569,16820296,1144.3450134277343,1153.5305615234374,-1.443919346517708,1.607980950076813
2021-11-25,1134.3221435546875,1138.4400635861748,1072.5315589664726,1079.7435455818988,42401936,1140.5206359863282,1154.6353271484375,6.0198093589934,2.0921282849865697
2021-11-26,1097.7620849609375,1127.3378152568512,1092.7114193284249,1122.8786907081894,15763138,1135.6338134765624,1155.0371020507812,-3.2230754553710605,2.1832508920522318
2021-11-29,1110.9119873046875,1137.530255730691,1091.6194414696515,1109.820013179238,24325354,1132.0597045898437,1155.6122387695314,1.1978827219395027,2.2050740927575596
2021-11-30,1094.48583984375,1126.56421376736,1086.9553960411952,1122.9695939867834,32172299,1129.082781982422,1155.4047534179688,-1.4786182567703587,2.1679812899207977
2021-12-01,1122.5147705078125,1125.699825172228,1103.4496957163708,1107.044315866843,10104610,1127.4720397949218,1156.10046875,2.5609221831562445,2.2566442381141902
2021-12-02,1129.7265625,1135.800961053092,1120.0575440347766,1123.7431517479451,12720411,1127.0636657714845,1156.90583984375,0.6424674473481495,2.2397822993506846
2021-12-03,1095.7825927734375,1136.8474535768446,1092.028744565764,1136.801959680644,19222481,1125.3494018554688,1156.9381420898437,-3.004618184018537,2.3344680811706655
2021-12-06,1075.011474609375,1103.4042449873536,1072.5316957069635,1099.3091917377635,10332254,1122.2496337890625,1156.3202368164064,-1.895551024541331,2.359783558177075
2021-12-07,1083.7703857421875,1093.8488493527543,1073.8284038337267,1081.1768723394634,11235122,1119.51728515625,1155.3369555664062,0.8147737340194583,2.3706316387125166
2021-12-08,1100.2645263671875,1106.4981533356588,1094.895403830012,1102.994641711683,8744178,1117.1603149414063,1154.7490795898439,1.5219220641191855,2.392590258470654
2021-12-09,1117.7142333984375,1126.1091818377995,1103.4041151302852,1107.9542272517804,13213547,1115.0342712402344,1154.130263671875,1.5859556145888742,2.408206685010834
2021-12-10,1118.851806640625,1122.0596079618992,1105.8383850496557,1110.343003210938,8364414,1112.859307861328,1153.3194311523437,0.10177675189200208,2.407672575116508
2021-12-13,1096.4197998046875,1125.7453143246432,1093.8489128488443,1125.4723509045857,12901733,1108.6857116699218,1152.2437817382813,-2.0049131353052085,2.407438113014489
2021-12-14,1082.996826171875,1094.758924705155,1079.925506579218,1082.928585323525,12991523,1104.1890502929687,1150.9779370117187,-1.2242549464359986,2.4150861263733714
2021-12-15,1079.83447265625,1094.3038186187,1074.3287482907106,1084.7485356529048,9366969,1100.8970336914062,1149.608349609375,-0.2920002569908875,2.3709331178458957
2021-12-16,1093.8033447265625,1099.0814796358936,1077.764217447417,1094.6223552854042,9761279,1099.529718017578,1148.2228369140626,1.2936123474508898,2.352531746593274
2021-12-17,1064.932861328125,1095.6689246022736,1055.6277943848347,1091.1415595298963,21049821,1096.5072937011719,1145.7771459960939,-2.639458321061794,2.4163498684848674
2021-12-20,1036.2216796875,1054.6495980178693,1022.4574879615028,1054.6495980178693,14325846,1094.541650390625,1143.2063305664062,-2.6960555621147853,2.286064841411602
2021-12-21,1051.6466064453125,1067.458265728843,1042.9786937245733,1051.6921003499008,12836561,1092.844464111328,1140.8298046875,1.4885740242825518,2.303325615706274
2021-12-22,1076.6038818359375,1079.2430094666254,1056.5379426212896,1057.8573860824,17658543,1093.1788940429688,1138.0528637695313,2.373161786256639,2.346782097525437
